city;coordinateNumber;nameImpurity;1July;2July;3July;4July;5July;6July;8July;9July;10July;11July;12July;13July;15July;16July;17July;18July;19July;20July;22July;23July;24July;25July;26July;27July;29July;31July;30July;
Тернопіль;4932530;Оксид азоту;0,030875;0,024125;0,019025;0,019875;0,026475;0,02765;0,027425;0,03045;0,02895;0,032625;0,03575;0,035725;0,032525;0,037933333;0,02855;0,026375;0,030775;0,03375;0,034275;0,025575;0,023925;0,0232;0,023975;0,027625;0,026666667;0,030733333;0,022833333;
Тернопіль;4932530;Формальдегiд;0,0025;0,0003375;0;0;0,001675;0,0032125;0,00225;0,002925;0,00335;0,0027;0,0042125;0,004883333;0,0030375;0,004585714;0,0032625;0,003375;0,0034875;0,0038;0,0019125;0,0029875;0,0030375;0,0016625;0,0022;0,0028875;0,003128571;0,003666667;0,002633333;
Харків;4993630;Завислі речовини;0,080909091;0,095909091;0,076818182;0,083636364;0,101363636;0,098636364;0,0748;0,0624;0,063809524;0,064285714;0,076190476;0,055714286;0,084285714;0,082380952;0,100952381;0,087619048;0,084285714;0,124761905;0,069444444;0,075555556;0,068181818;0,070909091;0,073181818;0,076363636;0,087272727;0,081818182;0,087272727;
Харків;4993630;Дiоксид сiрки;0,0104;0,012422222;0,012525926;0,011544444;0,013237037;0,011881481;0,011763333;0,013323333;0,01155;0,013654167;0,011433333;0,014054167;0,0116625;0,014654167;0,0136;0,013;0,014775;0,012979167;0,012666667;0,012447619;0,012059259;0,01272963;0,011925926;0,012318519;0,012622222;0,012603704;0,015111111;
Харків;4993630;Сульфати;0;0,005;0;0,005;0,01;0,01;0;0,01;;;;;;;;;;;;;0;0,005;0;0,005;0,005;0;0,01;
Харків;4993630;Оксид вуглецю;1,544444444;1,472222222;1,683333333;1,527777778;1,422222222;1,2;1,37;1,3;1,3875;1,35;1,23125;1,26875;1,3875;1,2125;1,4375;1,5875;1,4125;1,5125;1,371428571;1,442857143;1,377777778;1,288888889;1,233333333;1,455555556;1,344444444;1,305555556;1,205555556;
Харків;4993630;Дiоксид азоту;0,032988889;0,027690323;0,031280645;0,032606452;0,031706452;0,023219355;0,017756667;0,020211429;0,026031034;0,025917241;0,022072414;0,026206897;0,0371;0,036551724;0,044696552;0,034896552;0,038855172;0,032896552;0,027909524;0,026484;0,029280645;0,031225806;0,02986129;0,029158065;0,031377778;0,031916129;0,033012903;
Харків;4993630;Оксид азоту;0,024466667;0,034425;0,0263;0,02445;0,028275;0,015675;0,017333333;0,0259;0,0222;0,030975;0,022675;0,021225;0,028166667;0,027225;0,029925;0,02535;0,027275;0,023225;0,022533333;0,022175;0,0358;0,022675;0,029625;0,0252;0,0195;0,02955;0,024225;
Харків;4993630;Сiрководень;0,001266667;0,0011;0,001275;0,0008;0,001025;0,001025;0,000766667;0,001125;0,0006;0,000825;0,00075;0,001;0,001066667;0,001125;0,0009;0,001;0,000875;0,001;0,001;0,000625;0,00065;0,00045;0,00065;0,0011;0,001033333;0,001275;0,00105;
Харків;4993630;Фенол;0,002188889;0,002675;0,003375;0,003075;0,003083333;0,002533333;0,003;0,003691667;0,004016667;0,003525;0,003391667;0,003541667;0,003422222;0,0033;0,003358333;0,003933333;0,003508333;0,003758333;0,003411111;0,002875;0,002966667;0,0025;0,002616667;0,0027;0,003188889;0,003241667;0,002766667;
Харків;4993630;Сажа;0,036666667;0,02;0,043333333;0,03;0,026666667;0,036666667;0,03;0,026666667;0,036666667;0,043333333;0,02;0,03;0,036666667;0,026666667;0,01;0,043333333;0,036666667;0,043333333;0,03;0,026666667;0,02;0,043333333;0,02;0,01;0,02;0,026666667;0,03;
Харків;4993630;Амiак;0,007933333;0,0046375;0,0079375;0,0079125;0,0098375;0,0115;0,008633333;0,0060625;;;;;;;;;;;;;0,006133333;0,0073625;0,0050875;0,0100875;0,005516667;0,007725;0,007775;
Харків;4993630;Формальдегiд;0,002683333;0,0025;0,003020833;0,002545833;0,002491667;0,002629167;0,003457143;0,003932143;0,003016667;0,003141667;0,0023;0,002925;0,004727778;0,003170833;0,0036625;0,003675;0,003833333;0,003258333;0,00302;0,002785;0,002647826;0,002095833;0,0023125;0,0021875;0,002822222;0,0029625;0,002708333;
Хмельницький;4942690;Завислі речовини;0,06125;0,035;0,034;0,051;0,06875;0,05175;0,0695;0,05175;0,0435;0,0875;0,06175;0,05325;0,053;0,0705;0,06125;0,04375;0,0515;0,05175;0,0955;0,09525;0,06925;0,052;0,06075;0,052;;;;
Хмельницький;4942690;Дiоксид сiрки;0,0183;0,0121875;0,0122125;0,0142625;0,014975;0,01505;0,0177375;0,0152;0,0184125;0,0205875;0,02305;0,020375;0,0235;0,019175;0,0182;0,015375;0,01735;0,0183;0,015175;0,0159625;0,0142875;0,0083625;0,0110875;0,0130375;;;;
Хмельницький;4942690;Сульфати;0,011425;0,0128;0,01265;0,01125;0,010375;0,01165;0,01025;0,011725;0,009475;0,010125;0,0115;0,01085;0,01085;0,010275;0,0095;0,01015;0,00925;0,01155;0,0112;0,01035;0,0121;0,0094;0,0102;0,010375;;;;
Хмельницький;4942690;Оксид вуглецю;2,74;2,4975;1,96;1,985;2,2575;2,3925;2,615;2,8375;2,9075;2,9425;2,95;2,9675;2,9625;3,1175;3,1575;2,7575;2,785;2,6425;2,8425;2,77;2,7025;2,4625;2,3575;2,305;;;;
Хмельницький;4942690;Дiоксид азоту;0,0361;0,033925;0,030775;0,0397375;0,0485375;0,0442625;0,0462125;0,0506125;0,0436875;0,0492375;0,0738;0,0622375;0,0491;0,045275;0,0335;0,027;0,034725;0,0313625;0,0276625;0,026625;0,0262;0,0218125;0,0258;0,032;;;;
Хмельницький;4942690;Оксид азоту;0,0305875;0,0220625;0,0266875;0,030125;0,036925;0,03315;0,0338125;0,036825;0,033225;0,0346125;0,048;0,043125;0,036575;0,0305375;0,02795;0,0217375;0,02625;0,0206375;0,0234375;0,0262;0,0233625;0,0267625;0,031725;0,02585;;;;
Хмельницький;4942690;Фенол;0,002183333;0,001166667;0,001433333;0,001466667;0,002316667;0,002216667;0,0027;0,001216667;0,001266667;0,002416667;0,003166667;0,002183333;0,0024;0,001216667;0,00135;0,0011;0,001166667;0,0011;0,00105;0,000883333;0,000916667;0,000916667;0,000733333;0,0013;;;;
Хмельницький;4942690;Хлористий водень;0,027425;0,02795;0,055525;0,028425;0,055975;0,036675;0,031225;0,029825;0,04755;0,051325;0,059;0,058625;0,0451;0,03575;0,031;0,025275;0,035625;0,03315;0,02335;0,020975;0,02885;0,0209;0,02415;0,02565;;;;
Хмельницький;4942690;Амiак;0,0051;0,0039;0,003025;0,005775;0,0053;0,0053;0,00785;0,005025;0,0056;0,006175;0,007625;0,00745;0,006525;0,00705;0,0062;0,0045;0,0064;0,005625;0,0056;0,006425;0,00475;0,0028;0,0036;0,005325;;;;
Хмельницький;4942690;Формальдегiд;0,001866667;0,0012;0,001066667;0,001333333;0,001333333;0,0012;0,001966667;0,0016;0,001866667;0,002266667;0,002;0,0023;0,002683333;0,002133333;0,001333333;0,0012;0,001466667;0,001333333;0,001733333;0,002383333;0,002266667;0,001716667;0,001466667;0,001333333;;;;
Херсон;4673270;Завислі речовини;0,1;0,05;0,15;0,1;0,05;;0;0,05;0,05;0;0,15;;0;0;0,05;0;0,1;;0;0;0;0;0,05;;0;0,025;0,025;
Херсон;4673270;Дiоксид сiрки;0;0;0,003;0,0106;0,0038;;0,01675;0,0114;0,0012;0;0;;0,0035;0,002166667;0,001;0;0;;0,004;0,0014;0,0012;0,004;0,0034;;0,0015;0,0021;0,0026;
Херсон;4673270;Сульфати;0,005;0,015;0,015;0,015;0,005;;0;0;0;0,01;0,005;;0;0;0,01;0;0,015;;0,005;0;0;0;0;;0;0;0;
Херсон;4673270;Оксид вуглецю;0,256;0,508;0,82;0,508;0,462;;0,108;0,468;0,384;0,306;0,284;;0,306;0,31;0,23;0,308;0,488;;0,442857143;0,307142857;0,395714286;0,364285714;0,468571429;;0,297142857;0,172857143;0,234285714;
Херсон;4673270;Дiоксид азоту;0,215;0,298;0,18;0,308;0,184;;0,2;0,222;0,138;0,274;0,22;;0,225;0,195;0,223333333;0,146666667;0,198333333;;0,21;0,229;0,154;0,168;0,19;;0,18;0,18;0,157;
Херсон;4673270;Оксид азоту;;;;;;;;;;;;;;;;;;;0,113333333;0,145;0,115;0,13;0,0975;;0,076666667;0,1075;0,135;
Херсон;4673270;Фенол;0,00675;0,0158;0,0102;0,0068;0,0078;;0,00625;0,0044;0,004;0,0074;0,0042;;0,00275;0,009;0,000666667;0,003833333;0,002;;0,00125;0,0028;0,0007;0,0038;0,0012;;0,001375;0,0011;0,0006;
Херсон;4673270;Формальдегiд;0;0,0084;0,0102;0,0112;0,0108;;0,01;0,0104;0,0092;0,0102;0,008;;0,00625;0,008166667;0,005666667;0,007;0,006333333;;0,00125;0,0016;0,0014;0,0029;0,0013;;0,00325;0,0013;0;
Черкаси;4933200;Завислі речовини;0,2;0,2;0,216666667;0,08;0,15;0,183333333;0,116666667;0,166666667;0,183333333;0,183333333;0,116666667;0,15;0,116666667;0,15;0,133333333;0,116666667;0,266666667;0,2;0,15;0,166666667;0,2;0,15;0,1;0,15;0,083333333;0,25;0,15;
Черкаси;4933200;Дiоксид сiрки;0,019375;0,0246;0,022222222;0,013;0,0109;0,0119;0,015125;0,016666667;0,015;0,014555556;0,015;0,015888889;0,01625;0,01675;0,0205;0,019777778;0,013875;0,0126;0,012571429;0,014222222;0,014;0,0149;0,0145;0,0148;0,015625;0,015;0,0169;
Черкаси;4933200;Сульфати;0,01;0,01;0,01;0,01;0,01;0,01;0,015;0,02;0,02;0,015;0,01;0,015;0,015;0,01;0,02;0,01;0,015;0,01;0,01;0,01;0,015;0,01;0,015;0,01;0,01;0,01;0,015;
Черкаси;4933200;Оксид вуглецю;2,666666667;3,166666667;1,5;1,666666667;1,833333333;1,666666667;1,333333333;1,5;1,833333333;1,833333333;1,833333333;1,833333333;1,666666667;1,5;1,666666667;1,5;1,333333333;1,166666667;1,333333333;1,333333333;1,5;1,5;1,666666667;1,5;1,166666667;1;1;
Черкаси;4933200;Дiоксид азоту;0,05;0,044166667;0,034545455;0,04625;0,06;0,053333333;0,046666667;0,048;0,038181818;0,057;0,046;0,059;0,048888889;0,06125;0,037;0,03;0,03875;0,038333333;0,03125;0,040909091;0,036;0,035833333;0,033333333;0,0375;0,035555556;0,039166667;0,0475;
Черкаси;4933200;Оксид азоту;0,066666667;0,045;0,045;0,0225;0,02;0,035;0,026666667;0,0575;0,0425;0,0625;0,0775;0,0975;0,046666667;0,0225;0,0475;0,0525;0,0475;0,075;0,033333333;0,03;0,045;0,035;0,0675;0,04;0,04;0,0475;0,085;
Черкаси;4933200;Сiрководень;0,002222222;0,002166667;0,002181818;0,001625;0,0017;0,002;0,002444444;0,0021;0,002090909;0,0016;0,0019;0,0022;0,002444444;0,00275;0,0023;0,002;0,0025;0,001833333;0,002125;0,001909091;0,0024;0,0025;0,002083333;0,001833333;0,002;0,002083333;0,002;
Черкаси;4933200;Амiак;0,076666667;0,029166667;0,050909091;0,05625;0,044;0,048333333;0,065555556;0,044;0,079090909;0,081;0,09;0,088;0,046666667;0,075;0,079;0,065;0,04375;0,075;0,07625;0,084545455;0,059;0,05;0,0575;0,0525;0,066666667;0,068333333;0,054166667;
Черкаси;4933200;Формальдегiд;0,018;0,015;0,014;0,007;0,008;0,00875;0,018;0,015666667;0,0125;0,017;0,019333333;0,014666667;0,008;0,0215;0,0115;0,007;0,007;0,009;0,0055;0,011;0,022333333;0,009;0,0075;0,01075;0,004666667;0,00375;0,00975;
Чернівці;4832590;Завислі речовини;0;0;0;0;0;0,05;0,15;0,2;0,1;0,025;0,125;0,2;0,05;0,05;0,1;0,125;0;0,025;0,025;0,075;0,1;0,1;0,05;0;0;0;0;
Чернівці;4832590;Дiоксид сiрки;0,0016125;0,001825;0,0007;0,0013625;0,00045;0,002025;0,002025;0,0016375;0,001825;0,002125;0,0016;0;0;0,0019;0,005125;0,004583333;0,00115;0,0004625;0;0,0015875;0,0060125;0,0033875;0,000675;0,000225;0,0016125;0,00365;0,003825;
Чернівці;4832590;Оксид вуглецю;0;0,25;0,25;0,25;0,25;0;0;0;0,25;0;0,25;0;0;0;0;0,25;0;0;0,5;0,25;0,25;0;0;0;0;0;0;
Чернівці;4832590;Дiоксид азоту;0,020425;0,021125;0,0204375;0,0183375;0,013775;0,0144375;0,0307625;0,0184125;0,0154375;0,01315;0,023325;0,0240625;0,03265;0,0307;0,02185;0,020516667;0,009425;0,011625;0,0160875;0,014025;0,0139125;0,004475;0,0092125;0,0121625;0,0123375;0,0139625;0,009625;
Чернівці;4832590;Оксид азоту;;;;;;;;;;;;;;;;0,0074;0,00675;0,004025;0,0051;0,005075;0,00325;0;0,0018;0,001475;0,002175;0,001775;0,00175;
Чернівці;4832590;Фенол;;;;;;;;;;;;;;;;0,0019;0,002575;0,0022;0,00025;0,001075;0,00245;0;0,0015;0,001225;0,001625;0,00035;0,002525;
Чернівці;4832590;Фтористий водень;0,0001375;0;0;0,0000625;0,000275;0,0005375;0,00145;0;0,0026;0,0005875;0,0014875;0,001675;0,002175;0,003325;0,000625;0,001925;0,001075;0,002225;0,002225;0,001625;0;0,0011;0,0012;0;0,0008;0,000875;0,001275;
Чернівці;4832590;Хлористий водень;0,1164;0,0362;0,00795;0,060925;0,0239;0;0,0421;0,044425;0,08085;0;0,111375;0,168175;;;;;;;;;;;;;;;;
Чернівці;4832590;Формальдегiд;0,0062;0,0036;0,0028;0,0028;0,004425;0,003825;0,00925;0,0013;0,0073;0,00295;0,001325;0,000575;0,005975;0,012225;0,009125;0,0064;0,0037125;0,001925;0,00415;0,001975;0,002775;0,0017;0,000375;0,0008625;0,0032;0,0007375;0,0005625;
Ізмаїл;4542880;Завислі речовини;0,065;0,130000305;0,07;0,03;0,085;0,05;0,03;0,1;0,03;0,065;0,065000153;0,03;;;;;;;;;;;;;;;;
Ізмаїл;4542880;Дiоксид сiрки;0,024300008;0,032933333;0,024633354;0,018566667;0,021175041;0,025150018;0,018166687;0,028166671;0,023766675;0,022450015;0,02825;0,018800079;;;;;;;;;;;;;;;;
Ізмаїл;4542880;Сульфати;0,005;0,01;0;0;0,005;0;0;0,01;0;0,005;0,005;0;;;;;;;;;;;;;;;;
Ізмаїл;4542880;Оксид вуглецю;0,44;1,070003052;0,71;0,845;0,58500061;0,74;0,480000916;0,54;0,94;0,665;0,800001221;0,36000061;;;;;;;;;;;;;;;;
Ізмаїл;4542880;Дiоксид азоту;0,054266825;0,066800102;0,059166707;0,06376672;0,061325076;0,044375061;0,066033333;0,052833439;0,043966667;0,04895;0,056525;0,064466772;;;;;;;;;;;;;;;;
Ізмаїл;4542880;Сiрководень;0,000866667;0,0013;0,002266667;0,001800002;0,001700003;0,001575001;0,000866667;0,001766669;0,001600001;0,001075002;0,001425;0,001900002;;;;;;;;;;;;;;;;
Ізмаїл;4542880;Формальдегiд;0;0,0015;0;0,0007;0,0022;0,0011;0,002100003;0,0008;0,0015;0,00075;0,0019;0;;;;;;;;;;;;;;;;
Біла Церква;4983020;Завислі речовини;0,07375;0,07475;0,08325;0,0835;0,0825;0,073;0,0735;0,0735;0,074;0,0935;0,07525;0,07525;0,0745;0,07525;0,07375;0,083;0,08275;0,07375;0,074;0,07375;0,07375;0,0825;0,08275;0,07325;0,073;0,08225;0,073;
Біла Церква;4983020;Дiоксид сiрки;0,0423625;0,0415375;0,042175;0,0357375;0,0433;0,031875;0,0436;0,0353625;0,034325;0,040675;0,033675;0,0407625;0,043575;0,033225;0,0376125;0,0345375;0,0429375;0,0453125;0,0361625;0,0471375;0,0381375;0,042275;0,0346375;0,046375;0,040475;0,0382125;0,0418;
Біла Церква;4983020;Оксид вуглецю;0,625;0,425;0,65;0,625;0,65;0,575;0,725;0,725;0,6;0,725;0,625;0,575;0,525;0,575;0,55;1,45;1,7;1,225;1,325;1,25;1;0,875;1,1;1,025;1,125;0,675;0,725;
Біла Церква;4983020;Дiоксид азоту;0,1158625;0,1254625;0,1272875;0,10725;0,1135125;0,1064625;0,121525;0,0944875;0,1235875;0,1242625;0,1144625;0,114875;0,101675;0,1093625;0,1117875;0,108025;0,10365;0,1203;0,104875;0,0985375;0,1110125;0,1006125;0,09265;0,11325;0,107575;0,090725;0,1109625;
Слов'янськ;4883760;Завислі речовини;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Слов'янськ;4883760;Дiоксид сiрки;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Слов'янськ;4883760;Оксид вуглецю;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Слов'янськ;4883760;Дiоксид азоту;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Слов'янськ;4883760;Фенол;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Слов'янськ;4883760;Фтористий водень;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Слов'янськ;4883760;Формальдегiд;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Олександрія;4843230;Завислі речовини;;;;;;;;;;0,4;0,4;0,35;0,3;0,45;0,25;0,35;0,25;0,35;0,15;0,25;0,4;0,45;0,35;0,35;0,25;0,25;0,3;
Олександрія;4843230;Дiоксид сiрки;;;;;;;;;;0,024433333;0,025675;0,017375;0,016;0,018225;0,01375;0,020475;0,02595;0,01405;0,0241;0,01525;0,01355;0,021775;0,018;0,02085;0,017;0,020875;0,018175;
Олександрія;4843230;Сульфати;;;;;;;;;;0,01;0,005;0,015;0;0;0;0,005;0,005;0,005;0;0;0;0,015;0,015;0;0;0,005;0,005;
Олександрія;4843230;Дiоксид азоту;;;;;;;;;;0,029133333;0,036425;0,02515;0,027166667;0,025575;0,02445;0,03605;0,017075;0,024075;0,024433333;0,0277;0,0223;0,0297;0,028675;0,020325;0,040833333;0,01805;0,0382;
Олександрія;4843230;Сажа;;;;;;;;;;0,045;0,035;0,04;0,03;0,04;0,045;0,055;0,045;0,09;0,045;0,035;0,035;0,04;0,025;0,03;0,055;0,035;0,045;
Горішні Плавні;4903360;Завислі речовини;0,135;0,085;0,085;0,14;0,11;0,105;0,165;0,11;0,11;0,165;0,165;0,11;0,085;0,145;0,085;0,195;0,11;0,08;0,055;0,055;0,11;0,135;0,08;0,055;0,11;0,11;0,08;
Горішні Плавні;4903360;Дiоксид сiрки;0,0043;0,004075;0,002025;0,007075;0,002325;0,0036;0,005925;0,003975;0,003325;0,00335;0,002325;0,00535;0,004025;0,002025;0,00335;0,00235;0,0043;0,002675;0,00535;0,004975;0,005275;0,004625;0,005325;0,0063;0,0063;0,003325;0,005275;
Горішні Плавні;4903360;Оксид вуглецю;0,2;0,15;0;0,2;0,2;0,1;0,15;0,15;0,1;0,2;0,2;0,1;0,1;0,3;0,05;0,35;0,1;0,1;0,2;0,15;0,15;0,15;0,15;0,2;0,15;0,1;0,2;
Горішні Плавні;4903360;Дiоксид азоту;0,00855;0,0128;0,002675;0,01815;0,001325;0,00585;0,013125;0,0106;0,002;0,004675;0;0;0,004675;0;0,002025;0,00135;0,0066;0,002;0,0266;0,023225;0,0278;0,019225;0,024575;0,0299;0,0205;0,014625;0,0165;
Горішні Плавні;4903360;Фенол;0;0,0004;0;0,0001;0,0002;0;0,0005;0;0,0003;0;0;0;0,0004;0,0014;0,00065;0,0004;0,0009;0,00085;0,00075;0,0025;0,00195;0,00115;0,0028;0,0026;0,00375;0,0037;0,00165;
Горішні Плавні;4903360;Сажа;0,00555;0,01125;0,0028;0,00845;0,00835;0,0027;0,01085;0,00275;0,0028;0,0028;0,0056;0;0,00555;0,014;0,00275;0,0028;0,00555;0;0,00555;0,0028;0,00555;0,0028;0,0055;0,00555;0,00825;0,00555;0,00545;
Горішні Плавні;4903360;Хлористий водень;0;0,0041;0;0,004733333;0;0,001466667;0,003366667;0;0;0,006333333;0;0;0,003333333;0;0;0;0,006033333;0;0,003233333;0;0,004733333;0;0;0,004133333;0,003466667;0;0,004766667;
Горішні Плавні;4903360;Амiак;0,00755;0,0017;0,0041;0,003;0;0;0,00735;0,0094;0,00165;0,0057;0,0122;0,00265;0,00315;0,0113;0,0084;0,0142;0,00895;0,0048;0,0105;0,0149;0,00195;0,0111;0,0031;0;0,0126;0,0058;0,0077;
Бровари;5053080;Завислі речовини;0,0555;0,0375;0,0555;0,0555;0,055;0,055;0,0555;0,037;0,0545;0,056;0,0745;0,0565;0,056;0,0555;0,0555;0,0365;0,0365;0,0555;0,0555;0,0555;0,0555;0,0365;0,074;0,0365;0,0545;0,0545;0,0365;
Бровари;5053080;Дiоксид сiрки;0,040075;0,038925;0,044175;0,044275;0,042375;0,03635;0,042475;0,044925;0,0389;0,041;0,04675;0,048575;0,0386;0,04455;0,046325;0,03585;0,04865;0,042125;0,044775;0,042525;0,05005;0,044925;0,0529;0,0494;0,049625;0,050325;0,043525;
Бровари;5053080;Оксид вуглецю;0,45;0,35;0,3;0,3;0,3;0,35;0,35;0,35;0,45;0,4;0,35;0,45;0,45;0,45;0,35;0,35;0,35;0,45;0,35;0,3;0,3;0,35;0,3;0,3;0,3;0,3;0,35;
Бровари;5053080;Дiоксид азоту;0,08715;0,081225;0,088675;0,0898;0,087075;0,077375;0,087975;0,087325;0,080625;0,098175;0,099275;0,09465;0,078075;0,0873;0,08865;0,0693;0,089175;0,080775;0,0863;0,08135;0,09005;0,083775;0,096725;0,0897;0,092;0,09305;0,0809;
Обухів;5013060;Завислі речовини;0,149;0,148;0,055;0,075;0,073;0,1095;;0,009;0,1095;;0,074;0,093;;0,111;0,074;;0,036;;0,111;0,145;0,111;0,1105;0,109;0,1095;0,1095;0,1465;0,0915;
Обухів;5013060;Дiоксид сiрки;0,0433;0,047766667;0,05605;0,0513;0,041833333;0,045975;0,06535;0,033433333;0,038725;0,04075;0,041166667;0,058825;0,0331;0,036066667;0,0508;0,0465;0,0399;0,03095;0,045533333;0,0371;0,04735;0,039025;0,035566667;0,0482;0,0409;0,034325;0,0352;
Обухів;5013060;Оксид вуглецю;0,9;0,5;0,65;0,6;0,55;0,5;0,65;0,65;0,6;0,55;0,9;0,6;0,6;0,7;0,6;0,6;0,55;0,6;0,45;0,7;0,75;0,85;0,65;0,75;0,75;0,7;0,8;
Обухів;5013060;Дiоксид азоту;0,0774;0,074533333;0,07045;0,0839;0,078466667;0,07425;0,0939;0,0739;0,068525;0,07335;0,048733333;0,0751;0,05555;0,079033333;0,087466667;0,0744;0,068233333;0,04685;0,0711;0,058433333;0,0724;0,0624;0,056866667;0,081075;0,0726;0,0549;0,058975;
Українка;5023080;Завислі речовини;0,037;0,056;0,056;0,0745;0,074;0,0545;0,072;0,075;0,072;0,036;0,037;0,0755;0,075;;0,074;;0,072;0,0555;0,0555;0,036;0,055;0,0555;0,075;0,055;0,0725;0,0365;;
Українка;5023081;Дiоксид сiрки;0,045666667;0,060675;0,063575;0,06535;0,061133333;0,0808;0,0389;0,063133333;0,042066667;0,04515;0,056033333;0,05845;0,0591;0,02815;0,0631;0,04495;0,0276;0,044466667;0,0476;0,069;0,055225;0,037475;0,047533333;0,043075;0,043925;0,0443;0,04865;
Українка;5023082;Оксид вуглецю;;;;;;;;0,93;0,6;0,84;1,03;1,365;0,905;;0,72;;0,81;0,88;0,675;0,81;0,975;0,835;1,65;1,86;1,81;1,45;;
Українка;5023083;Дiоксид азоту;0,100633333;0,121475;0,10845;0,11245;0,1413;0,149433333;0,0713;0,1403;0,102633333;0,08415;0,107433333;0,12755;0,152933333;0,0763;0,1435;0,0918;0,0637;0,086966667;0,091375;0,09045;0,10885;0,0779;0,0983;0,1034;0,08615;0,099633333;0,0857;
Житомир;5022870;Завислі речовини;0,07575;0,0925;0,101;0,092;0,08275;0,082;0,111;0,0745;0,1035;0,0935;0,0755;0,0955;0,0745;0,11375;0,075;0,0925;0,074;0,0735;0,093;0,0935;0,0835;0,083;0,08325;0,08275;0,08225;0,10075;0,092;
Житомир;5022871;Дiоксид сiрки;0,0397;0,041575;0,038575;0,038075;0,0416125;0,0373125;0,0390625;0,0418875;0,043025;0,0382875;0,0435;0,0399125;0,0407875;0,0398625;0,0378;0,0422875;0,0385125;0,0405125;0,0407375;0,0383125;0,0384875;0,041625;0,0415;0,039525;0,0379125;0,0395625;0,039125;
Житомир;5022872;Оксид вуглецю;0,54;0,485;0,4675;0,445;0,5075;0,51;0,5075;0,5275;0,5475;0,51;0,7175;0,8;0,8;0,54;0,5075;0,5475;0,53;0,495;0,555;0,9;0,75;0,52;0,56;0,5125;0,5175;0,505;0,53;
Житомир;5022873;Дiоксид азоту;0,1147625;0,11105;0,10955;0,1096875;0,1081;0,113475;0,1155625;0,1172125;0,11045;0,1147625;0,1069375;0,11855;0,113525;0,11225;0,1216375;0,10515;0,1130875;0,1087375;0,1111625;0,1202;0,107125;0,1132;0,1059125;0,103975;0,1107;0,11255;0,1125125;
Чернігів;5143130;Завислі речовини;0,098;0,14;0,0965;0,11125;0,137;0,09525;0,123;0,08275;0,08275;0,097;0,1245;0,09825;0,1525;0,15325;0,12375;0,123;0,15075;0,1105;0,1235;0,11;0,08225;0,09575;0,12375;0,109;0,109;0,12275;0,09575;
Чернігів;5143131;Дiоксид сiрки;0,0374125;0,037033333;0,0433;0,039025;0,0420875;0,0426;0,0463375;0,0471;0,0401625;0,0498;0,0456625;0,0381875;0,0369625;0,0379375;0,0401375;0,0399875;0,0414875;0,0432;0,0356625;0,0427375;0,0424875;0,0420875;0,0419875;0,036775;0,0325875;0,03875;0,0441625;
Чернігів;5143132;Оксид вуглецю;0,46;0,4275;0,4025;0,36;0,3075;0,3475;0,415;0,405;0,38;0,395;0,4275;0,445;0,455;0,4775;0,445;0,3525;0,32;0,3775;0,3375;0,5075;0,47;0,475;0,44;0,3975;0,345;0,32;0,355;
Чернігів;5143133;Дiоксид азоту;0,1192875;0,118016667;0,120333333;0,1161875;0,1429125;0,111975;0,129075;0,113775;0,1268;0,11505;0,1230125;0,1391875;0,1081;0,13335;0,1062625;0,1119;0,1337;0,121525;0,1298375;0,110725;0,122825;0,1094125;0,1342375;0,1170125;0,12435;0,126225;0,116775;
